timestamp,event type,instance_id,machine_id,n_cpu,normalized_mem,normalized_disk_space,cpu_id
0,Create,1097,78,4,0.042409339,0.034085122,20|21|22|23
0,Create,10978,782,4,0.042409339,0.034085122,32|33|34|35
0,Create,10979,165,4,0.042409339,0.034085122,8|9|10|11
0,Create,10980,894,4,0.042409339,0.034085122,32|33|34|35
0,Create,10981,1179,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,1098,199,8,0.084818678,0.056808536,20|21|22|23|24|25|26|27
0,Create,10982,1273,4,0.042409339,0.034085122,56|57|58|59
0,Create,10983,266,4,0.042409339,0.034085122,0|1|2|3
0,Create,10984,111,16,0.318070044,0.113617073,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
0,Create,10985,733,16,0.318070044,0.113617073,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
0,Create,10986,392,8,0.169637357,0.056808536,56|57|58|59|60|61|62|63
0,Create,10987,1312,8,0.084818678,0.056808536,4|5|6|7|8|9|10|11
0,Create,10988,1283,16,0.169637357,0.113617073,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
0,Create,10989,706,4,0.042409339,0.045446829,8|9|10|11
0,Create,10990,951,4,0.042409339,0.034085122,24|25|26|27
0,Create,1099,1090,4,0.042409339,0.034085122,40|41|42|43
0,Create,10991,787,8,0.084818678,0.068170244,0|1|2|3|4|5|6|7
0,Create,10992,1310,4,0.042409339,0.034085122,44|45|46|47
0,Create,10993,1050,4,0.042409339,0.034085122,52|53|54|55
0,Create,10994,920,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,10995,365,4,0.042409339,0.034085122,4|5|6|7
0,Create,10996,32,4,0.042409339,0.034085122,40|41|42|43
0,Create,10997,878,4,0.042409339,0.034085122,28|29|30|31
0,Create,10998,662,8,0.169637357,0.056808536,0|1|2|3|4|5|6|7
0,Create,10999,927,4,0.042409339,0.034085122,0|1|2|3
0,Create,11000,1097,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,1100,1252,4,0.042409339,0.034085122,20|21|22|23
0,Create,11001,407,4,0.042409339,0.034085122,60|61|62|63
0,Create,11002,1047,4,0.042409339,0.034085122,56|57|58|59
0,Create,11003,414,4,0.042409339,0.034085122,42|43|44|45
0,Create,11004,232,8,0.084818678,0.068170244,0|1|2|3|4|5|6|7
0,Create,11005,743,4,0.042409339,0.034085122,44|45|46|47
0,Create,11006,721,4,0.042409339,0.034085122,4|5|6|7
0,Create,11008,796,4,0.042409339,0.034085122,56|57|58|59
0,Create,11009,681,4,0.042409339,0.034085122,40|41|42|43
0,Create,11010,615,4,0.042409339,0.034085122,40|41|42|43
0,Create,11011,977,8,0.084818678,0.085212805,8|9|10|11|12|13|14|15
0,Create,110,1222,8,0.169637357,0.056808536,24|25|26|27|28|29|30|31
0,Create,11012,975,4,0.042409339,0.034085122,32|33|34|35
0,Create,11013,376,4,0.042409339,0.034085122,4|5|6|7
0,Create,1101,356,4,0.042409339,0.034085122,44|45|46|47
0,Create,11014,882,4,0.042409339,0.034085122,60|61|62|63
0,Create,11015,85,4,0.042409339,0.034085122,24|25|26|27
0,Create,11016,726,4,0.053011674,0.034085122,52|53|54|55
0,Create,11017,222,8,0.084818678,0.056808536,56|57|58|59|60|61|62|63
0,Create,11018,1090,4,0.042409339,0.034085122,56|57|58|59
0,Create,11019,1188,8,0.084818678,0.085212805,24|25|26|27|28|29|30|31
0,Create,11020,293,4,0.042409339,0.034085122,24|25|26|27
0,Create,1102,1203,4,0.042409339,0.034085122,4|5|6|7
0,Create,11021,618,8,0.127228017,0.085212805,48|49|50|51|52|53|54|55
0,Create,11022,1159,8,0.084818678,0.085212805,24|25|26|27|28|29|30|31
0,Create,11023,600,8,0.084818678,0.085212805,8|9|10|11|60|61|62|63
0,Create,11024,1312,4,0.042409339,0.034085122,20|21|22|23
0,Create,11025,99,8,0.084818678,0.085212805,16|17|18|19|20|21|22|23
0,Create,11026,248,4,0.042409339,0.034085122,12|13|14|15
0,Create,11027,12,16,0.318070044,0.113617073,16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31
0,Create,11028,691,4,0.042409339,0.034085122,40|41|42|43
0,Create,11029,851,16,0.169637357,0.113617073,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
0,Create,11030,1025,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,1103,1027,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,11031,1132,16,0.318070044,0.113617073,20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35
0,Create,11032,405,4,0.042409339,0.034085122,52|53|54|55
0,Create,11033,220,8,0.127228017,0.085212805,24|25|26|27|28|29|30|31
0,Create,11034,603,4,0.042409339,0.034085122,44|45|46|47
0,Create,11035,1142,4,0.042409339,0.034085122,8|9|10|11
0,Create,11036,932,4,0.042409339,0.034085122,24|25|26|27
0,Create,11037,343,4,0.042409339,0.034085122,0|1|2|3
0,Create,11038,1023,4,0.042409339,0.034085122,56|57|58|59
0,Create,11039,387,4,0.042409339,0.034085122,44|45|46|47
0,Create,11040,230,4,0.042409339,0.034085122,44|45|46|47
0,Create,11041,950,4,0.042409339,0.034085122,20|21|22|23
0,Create,11042,686,4,0.042409339,0.034085122,52|53|54|55
0,Create,11043,685,4,0.042409339,0.034085122,32|33|34|35
0,Create,11044,395,4,0.042409339,0.034085122,28|29|30|31
0,Create,11045,809,4,0.042409339,0.034085122,40|41|42|43
0,Create,11046,393,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,11047,891,4,0.042409339,0.034085122,24|25|26|27
0,Create,11048,310,8,0.084818678,0.085212805,8|9|10|11|12|13|14|15
0,Create,11049,338,4,0.042409339,0.034085122,4|5|6|7
0,Create,11050,1296,4,0.042409339,0.034085122,40|41|42|43
0,Create,11051,1180,4,0.042409339,0.034085122,60|61|62|63
0,Create,1105,1208,8,0.084818678,0.056808536,24|25|26|27|28|29|30|31
0,Create,11052,687,8,0.084818678,0.056808536,52|53|54|55|56|57|58|59
0,Create,11053,29,8,0.169637357,0.056808536,0|1|2|3|4|5|6|7
0,Create,11054,1088,4,0.042409339,0.034085122,36|37|38|39
0,Create,11055,341,4,0.042409339,0.034085122,4|5|6|7
0,Create,11056,696,4,0.042409339,0.034085122,48|49|50|51
0,Create,11057,1160,4,0.042409339,0.034085122,40|41|42|43
0,Create,11058,954,4,0.042409339,0.034085122,8|9|10|11
0,Create,11059,978,8,0.169637357,0.056808536,16|17|18|19|20|21|22|23
0,Create,11060,1069,4,0.042409339,0.034085122,44|45|46|47
0,Create,11062,106,16,0.318070044,0.113617073,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
0,Create,1106,251,4,0.042409339,0.034085122,0|1|2|3
0,Create,11063,556,4,0.042409339,0.034085122,8|9|10|11
0,Create,11064,1170,8,0.084818678,0.085212805,24|25|26|27|28|29|30|31
0,Create,11065,1241,4,0.042409339,0.034085122,48|49|50|51
0,Create,11066,1079,4,0.042409339,0.034085122,60|61|62|63
0,Create,11067,682,8,0.084818678,0.056808536,56|57|58|59|60|61|62|63
0,Create,11068,743,8,0.169637357,0.056808536,8|9|10|11|12|13|14|15
0,Create,11069,384,8,0.084818678,0.056808536,24|25|26|27|28|29|30|31
0,Create,11070,1092,8,0.169637357,0.056808536,0|1|2|3|4|5|6|7
0,Create,1107,1248,4,0.042409339,0.034085122,48|49|50|51
0,Create,11071,958,4,0.042409339,0.034085122,44|45|46|47
0,Create,11072,1145,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,11073,801,4,0.042409339,0.034085122,12|13|14|15
0,Create,11074,671,8,0.084818678,0.056808536,24|25|26|27|28|29|30|31
0,Create,11075,1270,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,11076,1264,4,0.042409339,0.034085122,12|13|14|15
0,Create,11077,592,8,0.084818678,0.068170244,0|1|2|3|4|5|6|7
0,Create,11078,1192,8,0.084818678,0.056808536,12|13|14|15|16|17|18|19
0,Create,11079,720,4,0.042409339,0.034085122,16|17|18|19
0,Create,11080,8,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11081,1109,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,11082,37,8,0.169637357,0.056808536,0|1|2|3|4|5|6|7
0,Create,11083,725,4,0.042409339,0.034085122,28|29|30|31
0,Create,1108,388,8,0.169637357,0.056808536,20|21|22|23|24|25|26|27
0,Create,11084,766,8,0.084818678,0.068170244,0|1|2|3|4|5|6|7
0,Create,11085,1136,8,0.084818678,0.056808536,40|41|42|43|44|45|46|47
0,Create,11086,1089,4,0.042409339,0.034085122,12|13|14|15
0,Create,11087,222,8,0.084818678,0.068170244,44|45|46|47|48|49|50|51
0,Create,11088,1128,4,0.042409339,0.034085122,56|57|58|59
0,Create,11089,750,4,0.042409339,0.034085122,24|25|26|27
0,Create,11090,730,4,0.042409339,0.034085122,52|53|54|55
0,Create,11091,1309,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,1109,20,8,0.084818678,0.056808536,24|25|26|27|28|29|30|31
0,Create,11092,263,4,0.042409339,0.034085122,36|37|38|39
0,Create,11093,267,4,0.042409339,0.034085122,48|49|50|51
0,Create,11094,1157,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,11095,615,4,0.042409339,0.034085122,16|17|18|19
0,Create,11096,814,4,0.042409339,0.034085122,16|17|18|19
0,Create,11097,152,4,0.042409339,0.034085122,56|57|58|59
0,Create,11098,782,8,0.084818678,0.068170244,52|53|54|55|56|57|58|59
0,Create,11099,161,4,0.042409339,0.034085122,12|13|14|15
0,Create,11100,856,4,0.042409339,0.034085122,24|25|26|27
0,Create,11101,917,4,0.042409339,0.034085122,24|25|26|27
0,Create,11102,757,4,0.042409339,0.034085122,36|37|38|39
0,Create,11103,1276,8,0.169637357,0.056808536,24|25|26|27|28|29|30|31
0,Create,11104,285,4,0.042409339,0.034085122,8|9|10|11
0,Create,11105,1067,4,0.042409339,0.034085122,52|53|54|55
0,Create,11106,378,4,0.042409339,0.034085122,4|5|6|7
0,Create,1110,658,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11107,698,8,0.084818678,0.068170244,44|45|46|47|48|49|50|51
0,Create,11108,1229,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11109,403,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,111,1011,4,0.042409339,0.034085122,40|41|42|43
0,Create,11110,1291,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,11111,1201,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11112,234,4,0.042409339,0.034085122,40|41|42|43
0,Create,11113,687,4,0.042409339,0.034085122,44|45|46|47
0,Create,11114,89,4,0.042409339,0.034085122,40|41|42|43
0,Create,11115,241,4,0.042409339,0.034085122,36|37|38|39
0,Create,11116,1115,8,0.084818678,0.113617073,48|49|50|51|52|53|54|55
0,Create,11117,804,4,0.042409339,0.034085122,40|41|42|43
0,Create,1111,840,4,0.042409339,0.034085122,40|41|42|43
0,Create,11118,842,8,0.084818678,0.068170244,48|49|50|51|52|53|54|55
0,Create,11119,288,4,0.042409339,0.034085122,20|21|22|23
0,Create,11120,815,4,0.042409339,0.034085122,20|21|22|23
0,Create,1112,1012,4,0.042409339,0.034085122,60|61|62|63
0,Create,11121,1131,16,0.169637357,0.113617073,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
0,Create,11122,64,8,0.169637357,0.056808536,32|33|34|35|36|37|38|39
0,Create,11123,1184,8,0.084818678,0.085212805,48|49|50|51|52|53|54|55
0,Create,11124,713,8,0.084818678,0.085212805,56|57|58|59|60|61|62|63
0,Create,11125,6,4,0.042409339,0.034085122,44|45|46|47
0,Create,11126,203,4,0.042409339,0.034085122,36|37|38|39
0,Create,11127,260,4,0.042409339,0.034085122,28|29|30|31
0,Create,11128,1277,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11129,114,8,0.084818678,0.056808536,24|25|26|27|28|29|30|31
0,Create,11130,1017,8,0.084818678,0.085212805,16|17|18|19|20|21|22|23
0,Create,1113,1073,8,0.084818678,0.085212805,24|25|26|27|28|29|30|31
0,Create,11131,248,4,0.042409339,0.034085122,20|21|22|23
0,Create,11132,292,4,0.042409339,0.034085122,24|25|26|27
0,Create,11133,977,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,11134,850,8,0.084818678,0.056808536,24|25|26|27|28|29|30|31
0,Create,11135,319,4,0.042409339,0.034085122,4|5|6|7
0,Create,11136,671,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,11137,885,16,0.169637357,0.113617073,44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59
0,Create,11138,1284,8,0.084818678,0.056808536,40|41|42|43|44|45|46|47
0,Create,11139,618,4,0.042409339,0.034085122,40|41|42|43
0,Create,11140,817,4,0.053011674,0.034085122,16|17|18|19
0,Create,11141,822,16,0.318070044,0.113617073,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
0,Create,1114,201,8,0.084818678,0.068170244,44|45|46|47|48|49|50|51
0,Create,11142,1091,4,0.042409339,0.056808536,0|1|2|3
0,Create,11143,693,4,0.042409339,0.034085122,40|41|42|43
0,Create,11144,216,4,0.042409339,0.034085122,40|41|42|43
0,Create,11145,1024,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11146,187,8,0.169637357,0.056808536,52|53|54|55|56|57|58|59
0,Create,11147,57,8,0.084818678,0.068170244,44|45|46|47|48|49|50|51
0,Create,11149,270,8,0.084818678,0.085212805,28|29|30|31|32|33|34|35
0,Create,11150,857,8,0.084818678,0.068170244,44|45|46|47|48|49|50|51
0,Create,11151,79,4,0.042409339,0.034085122,0|1|2|3
0,Create,11152,695,4,0.042409339,0.034085122,44|45|46|47
0,Create,11153,1286,8,0.084818678,0.056808536,40|41|42|43|44|45|46|47
0,Create,11154,12,8,0.084818678,0.056808536,56|57|58|59|60|61|62|63
0,Create,11155,1251,4,0.042409339,0.034085122,48|49|50|51
0,Create,11156,937,4,0.042409339,0.034085122,40|41|42|43
0,Create,11157,42,8,0.084818678,0.085212805,24|25|26|27|28|29|30|31
0,Create,11158,5,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,1115,880,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,11159,1005,8,0.084818678,0.056808536,24|25|26|27|28|29|30|31
0,Create,11160,794,4,0.042409339,0.034085122,60|61|62|63
0,Create,11161,1143,8,0.084818678,0.056808536,36|37|38|39|40|41|42|43
0,Create,1116,1234,4,0.053011674,0.034085122,20|21|22|23
0,Create,11162,1098,4,0.042409339,0.034085122,60|61|62|63
0,Create,11163,1136,16,0.318070044,0.113617073,16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31
0,Create,11164,184,8,0.169637357,0.056808536,36|37|38|39|40|41|42|43
0,Create,11165,262,16,0.169637357,0.045446829,8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23
0,Create,11166,1065,8,0.169637357,0.056808536,16|17|18|19|20|21|22|23
0,Create,11167,772,8,0.169637357,0.056808536,16|17|18|19|20|21|22|23
0,Create,11168,256,4,0.042409339,0.034085122,0|1|2|3
0,Create,11169,980,8,0.084818678,0.085212805,24|25|26|27|28|29|30|31
0,Create,11170,765,8,0.127228017,0.085212805,28|29|30|31|32|33|34|35
0,Create,11171,968,4,0.042409339,0.034085122,0|1|2|3
0,Create,11172,718,4,0.042409339,0.034085122,56|57|58|59
0,Create,11173,1266,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11174,259,4,0.042409339,0.034085122,32|33|34|35
0,Create,11175,159,4,0.042409339,0.034085122,44|45|46|47
0,Create,11176,918,4,0.053011674,0.034085122,24|25|26|27
0,Create,11177,663,8,0.084818678,0.085212805,32|33|34|35|36|37|38|39
0,Create,1117,788,4,0.042409339,0.034085122,28|29|30|31
0,Create,11178,239,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,11179,770,8,0.084818678,0.085212805,16|17|18|19|20|21|22|23
0,Create,11180,346,4,0.042409339,0.034085122,12|13|14|15
0,Create,1118,1153,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,11181,895,4,0.042409339,0.034085122,40|41|42|43
0,Create,11182,873,8,0.084818678,0.085212805,16|17|18|19|20|21|22|23
0,Create,11183,1114,16,0.169637357,0.113617073,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
0,Create,11184,312,4,0.042409339,0.034085122,24|25|26|27
0,Create,11185,68,4,0.042409339,0.034085122,8|9|10|11
0,Create,11186,1215,4,0.042409339,0.034085122,28|29|30|31
0,Create,11187,242,4,0.042409339,0.034085122,60|61|62|63
0,Create,11188,112,4,0.042409339,0.034085122,44|45|46|47
0,Create,11189,25,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,11190,14,16,0.318070044,0.113617073,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15
0,Create,1119,1080,8,0.169637357,0.056808536,8|9|10|11|12|13|14|15
0,Create,11192,1041,4,0.042409339,0.034085122,44|45|46|47
0,Create,11193,1296,8,0.169637357,0.056808536,16|17|18|19|20|21|22|23
0,Create,11194,1032,8,0.084818678,0.068170244,0|1|2|3|4|5|6|7
0,Create,11195,1134,8,0.084818678,0.085212805,32|33|34|35|36|37|38|39
0,Create,11196,267,4,0.042409339,0.034085122,32|33|34|35
0,Create,11197,1020,4,0.042409339,0.034085122,52|53|54|55
0,Create,11198,682,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,11199,1176,4,0.042409339,0.034085122,60|61|62|63
0,Create,11200,1305,4,0.042409339,0.034085122,40|41|42|43
0,Create,11201,821,4,0.042409339,0.034085122,48|49|50|51
0,Create,11202,852,4,0.042409339,0.034085122,32|33|34|35
0,Create,11203,1250,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,11204,1173,8,0.084818678,0.056808536,48|49|50|51|52|53|54|55
0,Create,11205,1135,8,0.084818678,0.056808536,12|13|14|15|16|17|18|19
0,Create,11206,839,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,11207,945,4,0.042409339,0.034085122,28|29|30|31
0,Create,11208,1304,4,0.042409339,0.034085122,52|53|54|55
0,Create,11209,768,16,0.318070044,0.113617073,8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23
0,Create,11210,1015,4,0.042409339,0.034085122,36|37|38|39
0,Create,11211,352,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,11212,1085,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11213,700,4,0.042409339,0.034085122,20|21|22|23
0,Create,11214,1172,8,0.169637357,0.056808536,16|17|18|19|20|21|22|23
0,Create,1121,52,8,0.084818678,0.085212805,56|57|58|59|60|61|62|63
0,Create,11215,903,8,0.084818678,0.085212805,0|1|2|3|4|5|6|7
0,Create,11216,1143,4,0.042409339,0.034085122,44|45|46|47
0,Create,11217,1237,4,0.042409339,0.034085122,8|9|10|11
0,Create,11218,1244,4,0.042409339,0.034085122,16|17|18|19
0,Create,11219,350,8,0.169637357,0.056808536,36|37|38|39|40|41|42|43
0,Create,11220,872,4,0.042409339,0.034085122,20|21|22|23
0,Create,1122,125,4,0.042409339,0.034085122,20|21|22|23
0,Create,11222,403,4,0.042409339,0.034085122,40|41|42|43
0,Create,11223,317,4,0.042409339,0.034085122,24|25|26|27
0,Create,11224,124,4,0.042409339,0.034085122,16|17|18|19
0,Create,11225,256,8,0.084818678,0.056808536,56|57|58|59|60|61|62|63
0,Create,11226,128,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,11228,564,4,0.042409339,0.034085122,8|9|10|11
0,Create,11229,30,8,0.169637357,0.056808536,16|17|18|19|20|21|22|23
0,Create,11230,1200,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,11231,1294,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11232,757,4,0.042409339,0.034085122,8|9|10|11
0,Create,1123,388,4,0.042409339,0.034085122,8|9|10|11
0,Create,11234,279,8,0.084818678,0.068170244,48|49|50|51|52|53|54|55
0,Create,11235,253,4,0.042409339,0.034085122,8|9|10|11
0,Create,11236,279,4,0.042409339,0.034085122,44|45|46|47
0,Create,11237,710,4,0.042409339,0.034085122,40|41|42|43
0,Create,11238,1307,8,0.084818678,0.085212805,16|17|18|19|20|21|22|23
0,Create,11239,938,4,0.042409339,0.034085122,0|1|2|3
0,Create,11240,351,4,0.042409339,0.045446829,44|45|46|47
0,Create,11241,789,4,0.042409339,0.034085122,48|49|50|51
0,Create,11242,634,4,0.042409339,0.034085122,48|49|50|51
0,Create,11243,555,8,0.084818678,0.056808536,12|13|14|15|16|17|18|19
0,Create,11244,1142,8,0.084818678,0.056808536,36|37|38|39|40|41|42|43
0,Create,11245,926,4,0.042409339,0.034085122,36|37|38|39
0,Create,11246,741,4,0.042409339,0.034085122,60|61|62|63
0,Create,11247,1124,8,0.084818678,0.056808536,40|41|42|43|44|45|46|47
0,Create,11248,1248,4,0.042409339,0.034085122,24|25|26|27
0,Create,1124,90,8,0.084818678,0.085212805,48|49|50|51|52|53|54|55
0,Create,11249,926,4,0.042409339,0.034085122,28|29|30|31
0,Create,11250,829,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,11251,839,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11252,334,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,1125,261,4,0.042409339,0.034085122,44|45|46|47
0,Create,11253,174,4,0.042409339,0.034085122,4|5|6|7
0,Create,11254,1209,8,0.084818678,0.056808536,4|5|6|7|8|9|10|11
0,Create,11255,1216,4,0.042409339,0.034085122,52|53|54|55
0,Create,11256,1089,8,0.084818678,0.045446829,24|25|26|27|28|29|30|31
0,Create,11257,831,4,0.042409339,0.034085122,44|45|46|47
0,Create,11258,1080,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,11259,577,4,0.042409339,0.034085122,12|13|14|15
0,Create,11260,1204,8,0.084818678,0.056808536,8|9|10|11|12|13|14|15
0,Create,11261,577,4,0.042409339,0.034085122,60|61|62|63
0,Create,11263,713,4,0.042409339,0.034085122,4|5|6|7
0,Create,11264,565,4,0.042409339,0.034085122,60|61|62|63
0,Create,11265,996,4,0.042409339,0.056808536,0|1|2|3
0,Create,11266,1261,4,0.042409339,0.034085122,12|13|14|15
0,Create,1126,654,8,0.084818678,0.085212805,52|53|54|55|56|57|58|59
0,Create,11267,1301,4,0.042409339,0.034085122,52|53|54|55
0,Create,11268,31,4,0.042409339,0.034085122,40|41|42|43
0,Create,11269,299,4,0.042409339,0.034085122,40|41|42|43
0,Create,11270,885,8,0.084818678,0.085212805,8|9|10|11|16|17|18|19
0,Create,1127,1013,4,0.042409339,0.034085122,48|49|50|51
0,Create,11271,107,4,0.042409339,0.034085122,44|45|46|47
0,Create,11272,598,8,0.084818678,0.068170244,0|1|2|3|4|5|6|7
0,Create,11273,392,4,0.042409339,0.034085122,40|41|42|43
0,Create,11274,379,4,0.042409339,0.034085122,44|45|46|47
0,Create,11275,694,4,0.042409339,0.034085122,56|57|58|59
0,Create,1128,1249,4,0.042409339,0.034085122,12|13|14|15
0,Create,112,872,8,0.084818678,0.085212805,24|25|26|27|40|41|42|43
0,Create,1129,1213,4,0.042409339,0.034085122,24|25|26|27
0,Create,1130,1253,4,0.042409339,0.034085122,40|41|42|43
0,Create,1131,374,4,0.042409339,0.034085122,0|1|2|3
0,Create,1132,108,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,1133,402,8,0.169637357,0.056808536,0|1|2|3|4|5|6|7
0,Create,1135,1250,8,0.127228017,0.085212805,24|25|26|27|28|29|30|31
0,Create,1136,302,4,0.042409339,0.034085122,40|41|42|43
0,Create,1137,366,8,0.084818678,0.056808536,20|21|22|23|24|25|26|27
0,Create,113,759,4,0.042409339,0.034085122,24|25|26|27
0,Create,1138,116,8,0.084818678,0.056808536,0|1|2|3|4|5|6|7
0,Create,1139,331,16,0.318070044,0.113617073,12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27
0,Create,1140,900,8,0.084818678,0.085212805,28|29|30|31|32|33|34|35
0,Create,1141,84,4,0.042409339,0.034085122,40|41|42|43
0,Create,1142,67,16,0.254456035,0.113617073,8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23
0,Create,114,282,8,0.084818678,0.113617073,0|1|2|3|4|5|6|7
0,Create,1143,63,4,0.042409339,0.034085122,28|29|30|31
0,Create,1144,753,4,0.042409339,0.034085122,40|41|42|43
0,Create,1145,789,4,0.042409339,0.034085122,28|29|30|31
0,Create,1146,815,4,0.042409339,0.034085122,24|25|26|27
0,Create,1147,645,8,0.127228017,0.085212805,24|25|26|27|28|29|30|31
0,Create,1148,1149,4,0.042409339,0.034085122,20|21|22|23
0,Create,1149,678,4,0.042409339,0.034085122,52|53|54|55
0,Create,1150,225,4,0.042409339,0.034085122,44|45|46|47
0,Create,1151,1,8,0.084818678,0.056808536,56|57|58|59|60|61|62|63
0,Create,1152,975,4,0.042409339,0.034085122,16|17|18|19
0,Create,1153,760,8,0.084818678,0.085212805,0|1|2|3|4|5|6|7
0,Create,1154,788,8,0.084818678,0.068170244,44|45|46|47|48|49|50|51
0,Create,115,565,8,0.084818678,0.056808536,52|53|54|55|56|57|58|59
0,Create,1156,843,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,1157,685,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,1158,722,4,0.042409339,0.034085122,12|13|14|15
0,Create,1159,284,4,0.042409339,0.034085122,32|33|34|35
0,Create,1160,329,4,0.042409339,0.034085122,4|5|6|7
0,Create,116,1173,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,1161,702,8,0.084818678,0.056808536,20|21|22|23|24|25|26|27
0,Create,1162,359,8,0.169637357,0.056808536,36|37|38|39|40|41|42|43
0,Create,1163,172,8,0.169637357,0.056808536,40|41|42|43|44|45|46|47
0,Create,1164,1232,4,0.042409339,0.034085122,12|13|14|15
0,Create,1165,705,4,0.042409339,0.034085122,28|29|30|31
0,Create,1166,1279,8,0.084818678,0.056808536,16|17|18|19|20|21|22|23
0,Create,1167,615,4,0.042409339,0.034085122,44|45|46|47
0,Create,1168,803,8,0.084818678,0.056808536,32|33|34|35|36|37|38|39
0,Create,1169,713,4,0.042409339,0.034085122,44|45|46|47
0,Create,1170,43,8,0.169637357,0.056808536,8|9|10|11|12|13|14|15
0,Create,1171,1041,8,0.084818678,0.056808536,24|25|26|27|28|29|30|31
0,Create,11,717,4,0.042409339,0.034085122,36|37|38|39
0,Create,1172,856,4,0.042409339,0.034085122,32|33|34|35
0,Create,1173,250,4,0.042409339,0.034085122,36|37|38|39
0,Create,1174,627,16,0.318070044,0.113617073,16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31
0,Create,1175,336,4,0.042409339,0.034085122,0|1|2|3
0,Create,1176,1237,8,0.084818678,0.056808536,56|57|58|59|60|61|62|63
0,Create,1177,1277,4,0.042409339,0.034085122,48|49|50|51
0,Create,1178,1020,4,0.042409339,0.034085122,20|21|22|23
0,Create,117,823,4,0.042409339,0.034085122,40|41|42|43
0,Create,1179,328,4,0.042409339,0.034085122,4|5|6|7
0,Create,1180,168,4,0.042409339,0.034085122,4|5|6|7
0,Create,1181,1040,4,0.042409339,0.034085122,36|37|38|39
0,Create,1182,821,8,0.084818678,0.056808536,24|25|26|27|28|29|30|31
